year,season,time,total_pedestrian,to_manhattan,to_brooklyn,weather,event
2018,Spring,01:00:00 PM,1453,597,856,clear day,
2018,Summer,03:00:00 AM,11,9,2,partly cloudy night,
2018,Spring,05:00:00 PM,617,318,299,partly cloudy day,
2018,Spring,05:00:00 PM,46,30,16,snow,
2018,Spring,06:00:00 AM,17,10,7,snow,
2018,Spring,10:00:00 AM,1453,880,573,clear day,
2018,Winter,06:00:00 PM,995,476,519,clear night,
2018,Spring,02:00:00 AM,3,0,3,partly cloudy night,
2018,Spring,06:00:00 AM,120,51,69,partly cloudy night,
2018,Spring,07:00:00 AM,78,37,41,clear night,
2018,Spring,01:00:00 PM,1820,804,1016,clear day,
2018,Spring,05:00:00 AM,43,31,12,clear night,
2018,Spring,02:00:00 PM,2261,1041,1220,clear day,
2018,Summer,04:00:00 AM,6,4,2,clear night,
2018,Spring,03:00:00 PM,1976,923,1053,clear day,
2018,Spring,05:00:00 AM,14,11,3,partly cloudy night,
2018,Spring,08:00:00 PM,646,330,316,clear night,
2018,Spring,08:00:00 PM,1153,484,669,clear night,
2018,Winter,03:00:00 PM,1112,532,580,partly cloudy day,Valentine's Day
2018,Spring,07:00:00 AM,89,40,49,partly cloudy day,
2018,Winter,03:00:00 AM,4,2,2,cloudy,
2018,Winter,08:00:00 PM,68,38,30,partly cloudy night,
2018,Winter,05:00:00 AM,16,6,10,clear night,
2018,Winter,04:00:00 PM,1178,560,618,clear day,
2018,Winter,08:00:00 AM,198,61,137,partly cloudy day,
2018,Spring,07:00:00 PM,372,217,155,partly cloudy day,Tax Day
2018,Spring,06:00:00 AM,34,13,21,rain,
2018,Spring,05:00:00 PM,2121,1008,1113,clear day,
2018,Winter,06:00:00 AM,48,26,22,partly cloudy night,
2018,Spring,05:00:00 AM,37,24,13,partly cloudy night,
2018,Summer,08:00:00 AM,283,177,106,partly cloudy day,
2018,Spring,08:00:00 PM,291,146,145,partly cloudy night,
2018,Summer,04:00:00 PM,2023,971,1052,clear day,
2018,Spring,06:00:00 PM,18,10,8,snow,
2018,Winter,07:00:00 AM,87,46,41,clear day,
2018,Summer,06:00:00 PM,1693,918,775,clear day,
2018,Winter,06:00:00 AM,85,45,40,clear night,
2018,Spring,05:00:00 PM,774,375,399,partly cloudy day,
2018,Winter,04:00:00 PM,921,504,417,cloudy,
2018,Spring,02:00:00 AM,12,9,3,partly cloudy night,
2018,Spring,12:00:00 PM,781,373,408,partly cloudy day,
2018,Spring,02:00:00 AM,9,3,6,clear night,
2018,Winter,03:00:00 AM,2,1,1,cloudy,
2018,Summer,01:00:00 AM,3,2,1,rain,
2018,Summer,07:00:00 PM,1369,726,643,clear day,
2018,Winter,03:00:00 AM,6,2,4,clear night,
2018,Spring,05:00:00 PM,46,31,15,partly cloudy day,
2018,Winter,04:00:00 PM,1630,770,860,partly cloudy day,
2018,Spring,07:00:00 PM,574,279,295,partly cloudy day,
2018,Spring,03:00:00 AM,5,4,1,partly cloudy night,
2018,Winter,08:00:00 AM,143,55,88,partly cloudy day,
2018,Spring,11:00:00 AM,88,55,33,rain,
2018,Summer,05:00:00 PM,1777,939,838,partly cloudy day,
2018,Winter,05:00:00 PM,994,455,539,clear day,
2018,Spring,12:00:00 PM,1378,605,773,clear day,
2018,Spring,12:00:00 AM,1,0,1,rain,
2018,Summer,04:00:00 PM,1709,774,935,partly cloudy day,
2018,Spring,09:00:00 AM,531,279,252,partly cloudy day,
2018,Spring,12:00:00 AM,18,10,8,clear night,
2018,Spring,02:00:00 PM,2180,1018,1162,clear day,
2018,Spring,02:00:00 AM,11,3,8,partly cloudy night,
2018,Spring,12:00:00 PM,4058,1980,2078,clear day,
2018,Spring,12:00:00 AM,3,1,2,partly cloudy night,
2018,Spring,02:00:00 AM,26,8,18,clear night,
2018,Spring,12:00:00 AM,15,9,6,clear night,
2018,Spring,03:00:00 AM,0,0,0,clear night,
2018,Spring,12:00:00 PM,1010,444,566,wind,
2018,Spring,09:00:00 PM,358,151,207,partly cloudy night,
2018,Winter,10:00:00 PM,107,102,5,partly cloudy night,
2018,Summer,05:00:00 PM,2172,980,1192,clear day,
2018,Spring,08:00:00 PM,331,173,158,cloudy,
2018,Spring,11:00:00 PM,107,47,60,partly cloudy night,
2018,Winter,04:00:00 AM,5,3,2,cloudy,
2018,Spring,06:00:00 AM,119,65,54,clear night,
2018,Spring,08:00:00 AM,207,79,128,cloudy,
2018,Winter,03:00:00 PM,873,444,429,partly cloudy day,
2018,Spring,10:00:00 AM,1093,627,466,partly cloudy day,
2018,Summer,05:00:00 AM,37,27,10,clear night,
2018,Spring,01:00:00 AM,2,1,1,snow,
2018,Spring,05:00:00 PM,2253,1060,1193,clear day,
2018,Spring,08:00:00 AM,188,94,94,clear day,
2018,Spring,07:00:00 AM,236,114,122,cloudy,
2018,Spring,03:00:00 PM,1059,453,606,snow,
2018,Spring,08:00:00 PM,643,246,397,clear night,Easter Sunday
2018,Spring,02:00:00 PM,2118,954,1164,clear day,
2018,Spring,07:00:00 PM,1800,987,813,clear day,
2018,Summer,04:00:00 AM,5,1,4,partly cloudy night,
2018,Winter,10:00:00 AM,999,622,377,clear day,Presidents' Day (regional holiday)
2018,Spring,07:00:00 PM,444,213,231,partly cloudy night,
2018,Winter,08:00:00 AM,232,77,155,fog,
2018,Summer,08:00:00 AM,516,145,371,clear day,
2018,Spring,10:00:00 PM,92,43,49,clear night,
2018,Winter,01:00:00 AM,14,7,7,clear night,
2018,Spring,11:00:00 AM,2154,1325,829,rain,
2018,Spring,06:00:00 PM,1600,883,717,clear day,
2018,Winter,08:00:00 AM,320,127,193,clear day,
2018,Spring,04:00:00 PM,1097,571,526,rain,Mother's Day
2018,Spring,10:00:00 AM,1640,1064,576,clear day,
2018,Spring,01:00:00 AM,50,24,26,partly cloudy night,Daylight Saving Time starts
2018,Winter,08:00:00 AM,186,66,120,clear day,
2018,Spring,10:00:00 AM,51,28,23,rain,
2018,Spring,12:00:00 AM,66,43,23,partly cloudy night,
2018,Winter,12:00:00 PM,1926,1080,846,clear day,
2018,Spring,11:00:00 PM,326,219,107,clear night,
2018,Spring,02:00:00 AM,13,9,4,cloudy,
2018,Spring,09:00:00 PM,325,122,203,cloudy,
2018,Spring,12:00:00 PM,1917,869,1048,partly cloudy day,
2018,Spring,06:00:00 AM,171,78,93,partly cloudy day,
2018,Spring,10:00:00 PM,282,136,146,clear night,
2018,Spring,04:00:00 AM,9,5,4,partly cloudy night,
2018,Spring,07:00:00 PM,259,142,117,partly cloudy night,
2018,Winter,09:00:00 PM,60,56,4,rain,
2018,Spring,08:00:00 AM,228,123,105,clear day,
2018,Spring,02:00:00 PM,445,220,225,rain,
2018,Winter,10:00:00 PM,125,78,47,partly cloudy night,
2018,Spring,11:00:00 AM,1615,948,667,partly cloudy day,
2018,Spring,07:00:00 AM,57,16,41,partly cloudy day,
2018,Spring,11:00:00 PM,206,89,117,clear night,
2018,Spring,10:00:00 PM,14,5,9,partly cloudy night,
2018,Spring,10:00:00 PM,261,138,123,partly cloudy night,
2018,Winter,08:00:00 PM,165,137,28,partly cloudy night,
2018,Spring,03:00:00 PM,2123,1019,1104,clear day,
2018,Winter,04:00:00 AM,2,0,2,partly cloudy night,
2018,Spring,09:00:00 AM,323,178,145,clear day,
2018,Spring,05:00:00 AM,18,10,8,clear night,
2018,Winter,05:00:00 PM,1423,857,566,clear day,
2018,Winter,07:00:00 PM,48,46,2,rain,
2018,Summer,11:00:00 AM,1764,839,925,clear day,
2018,Winter,01:00:00 AM,1,0,1,partly cloudy night,
2018,Winter,12:00:00 PM,1100,501,599,partly cloudy day,
2018,Spring,11:00:00 AM,1027,482,545,partly cloudy day,
2018,Summer,08:00:00 PM,755,344,411,partly cloudy day,
2018,Spring,03:00:00 PM,2878,1299,1579,clear day,
2018,Spring,06:00:00 AM,74,62,12,partly cloudy night,Easter Sunday
2018,Summer,02:00:00 AM,11,6,5,cloudy,
2018,Spring,02:00:00 AM,18,12,6,clear night,
2018,Spring,10:00:00 PM,58,23,35,clear night,
2018,Spring,08:00:00 AM,199,78,121,clear day,
2018,Summer,07:00:00 AM,113,56,57,partly cloudy day,
2018,Spring,10:00:00 PM,178,96,82,partly cloudy night,
2018,Spring,05:00:00 AM,3,1,2,clear night,St. Patrick's Day
2018,Summer,07:00:00 PM,1393,753,640,partly cloudy day,
2018,Spring,03:00:00 AM,3,2,1,partly cloudy night,
2018,Spring,04:00:00 AM,1,0,1,partly cloudy night,
2018,Spring,01:00:00 AM,5,2,3,partly cloudy night,
2018,Spring,09:00:00 PM,196,110,86,clear night,
2018,Spring,02:00:00 AM,4,0,4,partly cloudy night,
2018,Spring,11:00:00 PM,155,71,84,clear night,
2018,Spring,09:00:00 PM,278,130,148,partly cloudy night,
2018,Spring,10:00:00 AM,1719,1015,704,clear day,
2018,Spring,08:00:00 AM,382,218,164,clear day,
2018,Spring,08:00:00 AM,205,99,106,clear day,
2018,Spring,03:00:00 PM,1538,696,842,clear day,
2018,Spring,09:00:00 PM,505,229,276,clear night,
2018,Spring,01:00:00 AM,72,41,31,clear night,
2018,Spring,10:00:00 PM,194,84,110,partly cloudy night,
2018,Spring,11:00:00 PM,87,75,12,partly cloudy night,
2018,Spring,10:00:00 AM,989,569,420,partly cloudy day,
2018,Spring,09:00:00 PM,107,50,57,partly cloudy night,
2018,Winter,12:00:00 PM,370,178,192,rain,
2018,Summer,01:00:00 AM,15,9,6,cloudy,
2018,Winter,07:00:00 AM,136,52,84,clear day,
2018,Spring,02:00:00 AM,2,1,1,clear night,
2018,Spring,02:00:00 PM,564,264,300,rain,
2018,Spring,02:00:00 PM,2523,1181,1342,clear day,
2018,Summer,11:00:00 PM,274,114,160,partly cloudy night,
2018,Winter,01:00:00 PM,1013,524,489,partly cloudy day,
2018,Winter,07:00:00 PM,580,323,257,clear night,
2018,Spring,02:00:00 AM,10,8,2,cloudy,Mother's Day
2018,Summer,11:00:00 AM,1703,867,836,partly cloudy day,
2018,Winter,07:00:00 AM,98,48,50,partly cloudy day,
2018,Spring,09:00:00 PM,240,169,71,partly cloudy night,
2018,Spring,06:00:00 AM,22,10,12,partly cloudy night,
2018,Spring,09:00:00 AM,239,132,107,partly cloudy day,
2018,Spring,11:00:00 PM,131,39,92,cloudy,Memorial Day
2018,Summer,08:00:00 AM,472,177,295,partly cloudy day,
2018,Spring,09:00:00 PM,529,253,276,clear night,
2018,Spring,09:00:00 AM,557,302,255,clear day,
2018,Spring,11:00:00 AM,1859,994,865,partly cloudy day,
2018,Spring,09:00:00 AM,14,5,9,rain,
2018,Spring,01:00:00 AM,6,2,4,partly cloudy night,
2018,Spring,02:00:00 PM,1323,600,723,cloudy,
2018,Winter,06:00:00 PM,811,404,407,clear night,
2018,Spring,08:00:00 PM,495,246,249,partly cloudy night,
2018,Spring,11:00:00 AM,583,349,234,partly cloudy day,
2018,Spring,12:00:00 AM,42,21,21,clear night,
2018,Spring,12:00:00 PM,2022,942,1080,partly cloudy day,
2018,Spring,07:00:00 PM,296,163,133,rain,
2018,Spring,11:00:00 PM,53,36,17,clear night,
2018,Winter,11:00:00 AM,1605,818,787,partly cloudy day,
2018,Spring,06:00:00 PM,1919,819,1100,clear day,
2018,Spring,05:00:00 AM,2,1,1,cloudy,
2018,Spring,04:00:00 PM,2079,1050,1029,clear day,
2018,Spring,07:00:00 AM,261,103,158,partly cloudy day,
2018,Winter,04:00:00 PM,1952,997,955,clear day,
2018,Summer,11:00:00 AM,1748,973,775,clear day,
2018,Spring,02:00:00 PM,2258,1029,1229,partly cloudy day,
2018,Spring,11:00:00 AM,1681,880,801,partly cloudy day,
2018,Spring,11:00:00 PM,71,58,13,partly cloudy night,Mother's Day
2018,Spring,02:00:00 PM,1951,919,1032,clear day,
2018,Spring,02:00:00 AM,11,6,5,partly cloudy night,
2018,Spring,11:00:00 AM,1199,525,674,partly cloudy day,
2018,Spring,08:00:00 PM,280,122,158,partly cloudy night,
2018,Spring,05:00:00 AM,59,38,21,clear night,
2018,Spring,12:00:00 AM,107,99,8,clear night,St. Patrick's Day
2018,Spring,12:00:00 PM,1838,835,1003,cloudy,
2018,Spring,02:00:00 PM,1841,724,1117,clear day,
2018,Spring,01:00:00 AM,3,2,1,partly cloudy night,
2018,Spring,12:00:00 PM,1931,930,1001,clear day,Daylight Saving Time starts
2018,Summer,04:00:00 AM,9,2,7,partly cloudy night,
2018,Spring,12:00:00 PM,2517,1116,1401,clear day,
2018,Spring,06:00:00 AM,100,42,58,partly cloudy day,
2018,Spring,01:00:00 PM,1945,893,1052,clear day,
2018,Spring,01:00:00 PM,774,358,416,partly cloudy day,
2018,Spring,07:00:00 AM,222,83,139,clear day,
2018,Spring,12:00:00 AM,11,5,6,clear night,
2018,Spring,10:00:00 PM,124,62,62,partly cloudy night,
2018,Spring,10:00:00 AM,762,511,251,rain,
2018,Spring,11:00:00 AM,94,48,46,snow,
2018,Winter,03:00:00 PM,733,327,406,partly cloudy day,
2018,Spring,06:00:00 AM,53,27,26,partly cloudy night,
2018,Spring,05:00:00 PM,1239,619,620,partly cloudy day,
2018,Spring,05:00:00 AM,78,51,27,clear night,
2018,Spring,05:00:00 AM,1,0,1,partly cloudy night,
2018,Spring,11:00:00 PM,189,110,79,partly cloudy night,
2018,Spring,01:00:00 PM,1220,520,700,partly cloudy day,
2018,Spring,12:00:00 PM,3050,1498,1552,clear day,
2018,Spring,04:00:00 AM,18,11,7,clear night,Cinco de Mayo
2018,Winter,12:00:00 AM,8,6,2,cloudy,
2018,Spring,08:00:00 PM,207,93,114,clear night,
2018,Spring,01:00:00 AM,39,19,20,clear night,
2018,Spring,06:00:00 PM,2282,1201,1081,clear day,
2018,Spring,08:00:00 AM,273,94,179,clear day,
2018,Spring,01:00:00 AM,15,7,8,clear night,
2018,Winter,08:00:00 AM,218,66,152,partly cloudy day,Valentine's Day
2018,Spring,09:00:00 AM,44,18,26,rain,
2018,Summer,04:00:00 AM,7,6,1,cloudy,
2018,Winter,11:00:00 AM,1273,726,547,partly cloudy day,
2018,Spring,03:00:00 AM,10,4,6,clear night,
2018,Winter,07:00:00 PM,138,95,43,snow,
2018,Spring,09:00:00 AM,861,474,387,clear day,
2018,Winter,04:00:00 PM,750,417,333,rain,
2018,Spring,10:00:00 AM,1001,518,483,clear day,
2018,Summer,02:00:00 PM,2038,923,1115,partly cloudy day,
2018,Summer,05:00:00 PM,1413,600,813,cloudy,
2018,Winter,12:00:00 PM,1031,424,607,clear day,
2018,Spring,12:00:00 AM,18,7,11,clear night,
2018,Spring,01:00:00 AM,23,13,10,clear night,
2018,Spring,01:00:00 PM,1729,755,974,clear day,
2018,Spring,05:00:00 PM,1591,742,849,clear day,
2018,Spring,05:00:00 PM,1854,922,932,clear day,
2018,Spring,08:00:00 PM,503,181,322,clear night,
2018,Spring,06:00:00 PM,1943,998,945,clear day,
2018,Spring,07:00:00 AM,163,70,93,partly cloudy day,
2018,Winter,12:00:00 PM,1988,990,998,clear day,
2018,Spring,02:00:00 PM,2422,1048,1374,partly cloudy day,
2018,Spring,04:00:00 PM,2497,1163,1334,clear day,
2018,Spring,02:00:00 PM,1758,706,1052,partly cloudy day,
2018,Winter,11:00:00 AM,1149,541,608,partly cloudy day,Valentine's Day
2018,Spring,11:00:00 PM,50,31,19,partly cloudy night,Tax Day
2018,Spring,09:00:00 PM,228,99,129,clear night,
2018,Summer,04:00:00 PM,2284,1065,1219,partly cloudy day,
2018,Spring,03:00:00 PM,1709,814,895,clear day,
2018,Spring,03:00:00 AM,9,4,5,cloudy,
2018,Spring,09:00:00 AM,513,355,158,clear day,
2018,Spring,12:00:00 AM,109,36,73,partly cloudy night,
2018,Winter,04:00:00 AM,3,0,3,partly cloudy night,
2018,Spring,12:00:00 PM,1267,598,669,clear day,
2018,Spring,11:00:00 PM,33,12,21,clear night,
2018,Winter,02:00:00 AM,4,1,3,partly cloudy night,
2018,Summer,12:00:00 AM,169,74,95,clear night,
2018,Spring,09:00:00 PM,708,265,443,clear night,Cinco de Mayo
2018,Winter,07:00:00 AM,126,59,67,partly cloudy day,
2018,Spring,12:00:00 AM,29,17,12,clear night,
2018,Winter,12:00:00 AM,20,10,10,partly cloudy night,
2018,Winter,02:00:00 AM,4,2,2,partly cloudy night,
2018,Winter,09:00:00 AM,294,145,149,clear day,
2018,Spring,06:00:00 AM,50,34,16,cloudy,
2018,Spring,03:00:00 PM,996,472,524,partly cloudy day,
2018,Spring,11:00:00 AM,1013,527,486,clear day,
2018,Winter,12:00:00 AM,16,6,10,partly cloudy night,
2018,Spring,06:00:00 AM,57,29,28,cloudy,Memorial Day
2018,Summer,09:00:00 AM,742,417,325,clear day,
2018,Spring,06:00:00 AM,74,33,41,partly cloudy night,
2018,Winter,12:00:00 PM,718,354,364,partly cloudy day,
2018,Spring,06:00:00 AM,52,29,23,clear night,
2018,Spring,06:00:00 AM,255,113,142,clear day,
2018,Summer,12:00:00 PM,1546,693,853,cloudy,
2018,Spring,11:00:00 AM,1380,674,706,partly cloudy day,
2018,Spring,11:00:00 AM,2508,1282,1226,partly cloudy day,
2018,Spring,03:00:00 AM,2,0,2,clear night,
2018,Spring,02:00:00 PM,2788,1165,1623,partly cloudy day,
2018,Spring,10:00:00 PM,131,77,54,clear night,
2018,Winter,06:00:00 PM,451,279,172,partly cloudy night,
2018,Spring,09:00:00 PM,32,12,20,snow,
2018,Spring,07:00:00 PM,1823,939,884,clear day,
2018,Summer,10:00:00 AM,1126,665,461,partly cloudy day,
2018,Spring,03:00:00 PM,2384,1008,1376,clear day,
2018,Spring,03:00:00 AM,0,0,0,partly cloudy night,
2018,Spring,05:00:00 AM,30,16,14,clear night,
2018,Spring,03:00:00 AM,10,7,3,clear night,
2018,Spring,08:00:00 AM,518,196,322,clear day,
2018,Winter,11:00:00 AM,249,146,103,rain,
2018,Spring,04:00:00 AM,4,2,2,partly cloudy night,
2018,Summer,11:00:00 AM,1558,883,675,cloudy,
2018,Summer,08:00:00 AM,386,159,227,partly cloudy day,
2018,Summer,09:00:00 AM,817,461,356,clear day,
2018,Spring,12:00:00 AM,19,11,8,partly cloudy night,
2018,Spring,10:00:00 AM,1805,1128,677,clear day,
2018,Summer,01:00:00 AM,26,10,16,clear night,
2018,Spring,07:00:00 AM,98,44,54,cloudy,
2018,Spring,11:00:00 PM,179,80,99,clear night,
2018,Spring,09:00:00 AM,738,323,415,clear day,
2018,Spring,09:00:00 AM,1101,649,452,clear day,
2018,Spring,02:00:00 AM,4,1,3,clear night,
2018,Winter,07:00:00 PM,107,79,28,partly cloudy night,
2018,Spring,07:00:00 AM,105,41,64,rain,
2018,Spring,03:00:00 PM,1976,916,1060,partly cloudy day,
2018,Spring,08:00:00 PM,687,273,414,rain,
2018,Spring,04:00:00 AM,4,0,4,clear night,
2018,Spring,09:00:00 AM,460,254,206,clear day,
2018,Spring,02:00:00 PM,1008,467,541,clear day,
2018,Winter,07:00:00 PM,111,82,29,partly cloudy night,
2018,Winter,04:00:00 AM,2,1,1,clear night,
2018,Spring,09:00:00 AM,328,173,155,clear day,
2018,Spring,02:00:00 AM,41,22,19,clear night,
2018,Spring,04:00:00 AM,3,2,1,cloudy,
2018,Summer,07:00:00 PM,2084,921,1163,clear day,
2018,Spring,04:00:00 AM,3,1,2,clear night,
2018,Spring,03:00:00 PM,2251,972,1279,cloudy,
2018,Summer,01:00:00 AM,36,16,20,cloudy,
2018,Spring,04:00:00 PM,1685,785,900,clear day,
2018,Spring,09:00:00 AM,433,227,206,partly cloudy day,
2018,Spring,04:00:00 PM,1652,757,895,partly cloudy day,
2018,Spring,01:00:00 PM,2898,1415,1483,clear day,
2018,Spring,12:00:00 AM,65,26,39,cloudy,
2018,Winter,09:00:00 PM,199,148,51,clear night,
2018,Spring,10:00:00 AM,252,128,124,rain,
2018,Spring,05:00:00 AM,13,10,3,clear night,
2018,Spring,04:00:00 PM,1700,872,828,partly cloudy day,
2018,Spring,10:00:00 PM,125,43,82,partly cloudy night,
2018,Winter,03:00:00 PM,1747,811,936,clear day,
2018,Winter,04:00:00 PM,1144,623,521,clear day,
2018,Summer,11:00:00 PM,151,79,72,clear night,
2018,Spring,08:00:00 AM,357,232,125,partly cloudy day,
2018,Spring,05:00:00 AM,0,0,0,rain,
2018,Spring,06:00:00 AM,49,26,23,partly cloudy night,
2018,Spring,01:00:00 PM,2003,917,1086,partly cloudy day,
2018,Spring,03:00:00 AM,1,0,1,clear night,
2018,Spring,07:00:00 AM,136,55,81,clear day,
2018,Spring,01:00:00 AM,21,10,11,partly cloudy night,
2018,Winter,06:00:00 PM,452,277,175,clear night,
2018,Winter,08:00:00 AM,39,20,19,rain,
2018,Spring,02:00:00 AM,20,11,9,clear night,
2018,Winter,05:00:00 PM,709,374,335,partly cloudy day,
2018,Spring,09:00:00 PM,166,74,92,partly cloudy night,
2018,Spring,10:00:00 PM,63,35,28,clear night,
2018,Spring,02:00:00 AM,2,0,2,snow,
2018,Spring,06:00:00 AM,37,22,15,clear night,
2018,Summer,12:00:00 AM,54,20,34,cloudy,
2018,Spring,02:00:00 PM,2134,969,1165,clear day,
2018,Spring,11:00:00 PM,46,40,6,rain,
2018,Summer,01:00:00 AM,29,14,15,clear night,
2018,Spring,06:00:00 PM,33,31,2,rain,
2018,Winter,01:00:00 PM,1224,583,641,partly cloudy day,
2018,Spring,09:00:00 PM,486,186,300,cloudy,
2018,Spring,07:00:00 PM,1389,693,696,partly cloudy day,
2018,Spring,04:00:00 AM,5,4,1,clear night,
2018,Spring,09:00:00 PM,357,113,244,clear night,Easter Sunday
2018,Winter,07:00:00 AM,109,45,64,clear day,Presidents' Day (regional holiday)
2018,Winter,04:00:00 AM,1,1,0,partly cloudy night,
2018,Spring,09:00:00 AM,642,344,298,partly cloudy day,
2018,Spring,06:00:00 AM,51,32,19,cloudy,Mother's Day
2018,Spring,06:00:00 PM,1839,832,1007,clear day,
2018,Summer,03:00:00 PM,2398,1111,1287,partly cloudy day,
2018,Spring,11:00:00 AM,1022,495,527,clear day,
2018,Spring,01:00:00 AM,24,14,10,partly cloudy night,
2018,Spring,09:00:00 PM,216,93,123,partly cloudy night,
2018,Spring,06:00:00 AM,167,92,75,clear day,
2018,Spring,03:00:00 PM,1181,503,678,partly cloudy day,
2018,Winter,08:00:00 PM,98,60,38,partly cloudy night,Presidents' Day (regional holiday)
2018,Spring,11:00:00 AM,944,408,536,partly cloudy day,
2018,Winter,02:00:00 AM,4,2,2,clear night,
2018,Summer,08:00:00 PM,1035,470,565,partly cloudy day,
2018,Spring,09:00:00 AM,424,281,143,clear day,St. Patrick's Day
2018,Winter,03:00:00 AM,0,0,0,partly cloudy night,
2018,Spring,06:00:00 AM,56,34,22,clear night,
2018,Spring,08:00:00 AM,357,237,120,clear day,Daylight Saving Time starts
2018,Spring,09:00:00 PM,123,50,73,clear night,Daylight Saving Time starts
2018,Spring,04:00:00 PM,1096,571,525,partly cloudy day,
2018,Spring,03:00:00 PM,2150,931,1219,clear day,
2018,Winter,03:00:00 AM,3,1,2,clear night,
2018,Winter,02:00:00 AM,7,6,1,rain,
2018,Spring,06:00:00 PM,494,282,212,partly cloudy day,
2018,Summer,03:00:00 PM,2102,975,1127,clear day,
2018,Spring,06:00:00 PM,2418,1074,1344,partly cloudy day,
2018,Spring,12:00:00 AM,44,18,26,partly cloudy night,
2018,Spring,10:00:00 PM,174,95,79,clear night,
2018,Spring,12:00:00 PM,870,357,513,partly cloudy day,
2018,Spring,09:00:00 AM,359,211,148,partly cloudy day,
2018,Spring,09:00:00 PM,299,130,169,clear night,
2018,Spring,11:00:00 PM,141,112,29,clear night,
2018,Spring,07:00:00 PM,1643,882,761,clear day,
2018,Winter,01:00:00 AM,3,0,3,clear night,
2018,Winter,10:00:00 PM,127,52,75,clear night,
2018,Spring,05:00:00 PM,1391,603,788,partly cloudy day,
2018,Winter,06:00:00 AM,123,74,49,clear night,
2018,Spring,08:00:00 PM,466,237,229,clear night,
2018,Spring,07:00:00 PM,644,303,341,partly cloudy day,
2018,Spring,05:00:00 AM,28,14,14,clear night,
2018,Spring,04:00:00 PM,1295,636,659,partly cloudy day,
2018,Spring,04:00:00 AM,8,6,2,cloudy,
2018,Spring,07:00:00 PM,319,158,161,partly cloudy night,
2018,Spring,05:00:00 AM,21,16,5,clear night,
